법정동시군구코드,시군구,법정동,지번,단지명,전용면적,계약년도,계약월,계약일,거래금액,층,건축년도,해제여부,해제사유발생일,거래유형,중개사소재지,매도자,매수자,자치구
11230,동대문구,장안동,373-3,현대썬앤빌601,21.03,2025,11,15,10400,19,2015,None,None,중개거래,서울 동대문구,개인,개인,동대문구
11230,동대문구,용두동,236-4,신설동역대우아이빌,27.631,2025,11,7,13300,15,2004,None,None,중개거래,서울 동대문구,개인,개인,동대문구
11230,동대문구,장안동,373-3,현대썬앤빌601,21.03,2025,11,14,10400,19,2015,None,None,중개거래,서울 동대문구,개인,개인,동대문구
11230,동대문구,장안동,373-3,현대썬앤빌601,21.03,2025,11,15,10400,19,2015,O,25.11.19,중개거래,서울 동대문구,개인,개인,동대문구
11230,동대문구,용두동,104-3,동대문 푸르지오시티,23.47,2025,11,10,17600,13,,None,None,중개거래,"서울 노원구, 서울 동대문구",개인,개인,동대문구
11230,동대문구,이문동,346-121,민족통일MJ캠퍼스외대4차,20.14,2025,11,15,24000,11,2023,None,None,중개거래,서울 동대문구,개인,개인,동대문구
11230,동대문구,신설동,97-8,동광동대문베르빌,28.31,2025,11,10,16800,8,2004,None,None,중개거래,서울 동대문구,개인,개인,동대문구
11230,동대문구,답십리동,530-4,보광타워,29.51,2025,11,17,25800,7,2019,None,None,중개거래,서울 동대문구,개인,개인,동대문구
11230,동대문구,장안동,365-4,서희스타힐스,41.45,2025,11,10,20000,5,2013,None,None,직거래,None,개인,개인,동대문구
11230,동대문구,답십리동,530-17,한성아펠시티,22.14,2025,11,1,17900,10,2019,None,None,중개거래,서울 동대문구,개인,개인,동대문구
11230,동대문구,장안동,366-7,힐스테이트 장안 센트럴,57.3712,2025,11,12,47000,7,2024,None,None,중개거래,서울 동대문구,개인,개인,동대문구
11230,동대문구,용두동,236-4,신설동역대우아이빌,27.631,2025,11,13,13350,12,2004,None,None,중개거래,서울 동대문구,개인,개인,동대문구
11230,동대문구,청량리동,235-6,힐스테이트 청량리역,34.396,2025,11,12,34400,14,2023,None,None,중개거래,서울 동대문구,개인,법인,동대문구
11230,동대문구,답십리동,497-23,청계 푸르지오시티,23.85,2025,11,10,14400,7,2015,None,None,중개거래,서울 동대문구,개인,법인,동대문구
11230,동대문구,답십리동,530-4,보광타워,19.04,2025,11,6,14000,3,2019,None,None,중개거래,서울 동대문구,개인,개인,동대문구
11230,동대문구,용두동,787,동의보감타워,36.015,2025,11,11,16750,12,2005,O,26.01.08,중개거래,서울 동대문구,법인,개인,동대문구
11230,동대문구,용두동,788,한방천하-용두동 포스빌,39.02,2025,11,8,18000,10,2006,None,None,중개거래,서울 동대문구,개인,개인,동대문구
11230,동대문구,답십리동,530-15,현대썬앤빌 청계,22.16,2025,11,4,13800,4,,None,None,중개거래,서울 동대문구,개인,개인,동대문구
11230,동대문구,답십리동,498-5,메트로팰리스,25.33,2025,11,5,11700,7,2005,None,None,중개거래,서울 동대문구,개인,법인,동대문구
11230,동대문구,용두동,104-3,동대문 푸르지오시티,23.47,2025,11,8,18800,22,,None,None,중개거래,서울 동대문구,개인,개인,동대문구
11230,동대문구,답십리동,498-5,메트로팰리스,20.22,2025,11,7,9800,13,2005,None,None,중개거래,서울 동대문구,개인,개인,동대문구
11230,동대문구,용두동,104-3,동대문 푸르지오시티,23.47,2025,11,6,17000,4,,None,None,중개거래,서울 동대문구,개인,개인,동대문구
11230,동대문구,용두동,138-41,두산베어스타워,38.38,2025,11,7,13500,8,1998,None,None,중개거래,서울 동대문구,개인,개인,동대문구
11230,동대문구,장안동,364-3,드플랏장안,28.7712,2025,11,5,29000,7,2024,O,25.11.24,중개거래,서울 강북구,개인,개인,동대문구
11230,동대문구,답십리동,497-23,청계 푸르지오시티,20.62,2025,11,4,12650,5,2015,None,None,중개거래,서울 동대문구,개인,개인,동대문구
11230,동대문구,장안동,295-3,공감대 오피스텔,40.85,2025,11,1,14900,6,2004,None,None,중개거래,서울 동대문구,개인,개인,동대문구
11230,동대문구,장안동,373-3,현대썬앤빌601,21.03,2025,11,1,10300,9,2015,None,None,중개거래,서울 동대문구,개인,개인,동대문구
11230,동대문구,용두동,787,동의보감타워,36.015,2025,11,5,18300,11,2005,None,None,중개거래,서울 동대문구,개인,개인,동대문구
11230,동대문구,용두동,104-3,동대문 푸르지오시티,23.47,2025,11,4,17300,10,,None,None,중개거래,서울 동대문구,개인,개인,동대문구
11230,동대문구,답십리동,530-15,현대썬앤빌 청계,18.84,2025,11,3,12000,3,,None,None,중개거래,서울 동대문구,개인,개인,동대문구
11230,동대문구,답십리동,492-4,답십리한화오벨리스크,27.64,2025,11,1,13000,10,2004,None,None,중개거래,서울 동대문구,개인,개인,동대문구
11230,동대문구,이문동,327-7,세진빌딩,16.05,2025,12,29,15500,3,2020,None,None,직거래,None,개인,개인,동대문구
11230,동대문구,전농동,620-4,청량리 창보 리버리치2,19.74,2025,12,27,19100,11,2021,None,None,직거래,None,개인,개인,동대문구
11230,동대문구,전농동,620-4,청량리 창보 리버리치2,19.74,2025,12,27,19100,12,2021,None,None,직거래,None,개인,개인,동대문구
11230,동대문구,전농동,620-4,청량리 창보 리버리치2,19.74,2025,12,27,19100,11,2021,None,None,직거래,None,개인,개인,동대문구
11230,동대문구,답십리동,497-23,청계 푸르지오시티,23.85,2025,12,31,14000,5,2015,None,None,직거래,None,개인,개인,동대문구
11230,동대문구,장안동,364-5,가우디오피스텔,23.5,2025,12,31,23770,15,2020,None,None,중개거래,서울 동대문구,개인,개인,동대문구
11230,동대문구,답십리동,530-17,한성아펠시티,22.14,2025,12,27,17700,11,2019,None,None,중개거래,서울 동대문구,개인,개인,동대문구
11230,동대문구,용두동,255-71,청계 다우아트리체,17.23,2025,12,31,17000,12,2019,None,None,중개거래,서울 동대문구,개인,개인,동대문구
11230,동대문구,답십리동,530-17,한성아펠시티,22.14,2025,12,27,17700,11,2019,None,None,중개거래,서울 동대문구,개인,개인,동대문구
11230,동대문구,답십리동,530-17,한성아펠시티,22.14,2025,12,23,18000,3,2019,None,None,중개거래,서울 동대문구,개인,개인,동대문구
11230,동대문구,답십리동,493-5,클래식타워,32.8,2025,12,8,11000,7,1999,None,None,중개거래,서울 동대문구,개인,개인,동대문구
11230,동대문구,답십리동,530-17,한성아펠시티,22.14,2025,12,22,19000,10,2019,None,None,중개거래,"서울 동대문구, 서울 성동구",개인,개인,동대문구
11230,동대문구,답십리동,530-17,한성아펠시티,22.14,2025,12,30,17800,2,2019,None,None,중개거래,서울 동대문구,개인,개인,동대문구
11230,동대문구,이문동,255-182,이문동오피스텔,23.52,2025,12,23,10500,10,2006,None,None,직거래,None,개인,개인,동대문구
11230,동대문구,전농동,597-11,전농동복합시설(청량리역DUO196),21.41,2025,12,29,14500,4,2015,None,None,중개거래,서울 동대문구,개인,개인,동대문구
11230,동대문구,제기동,1158-50,메트로폴 스위트,29.81,2025,12,27,31200,19,2021,None,None,중개거래,서울 동대문구,개인,개인,동대문구
11230,동대문구,장안동,374-1,장안현대벤처빌,32.24,2025,12,30,13300,14,2004,None,None,직거래,None,개인,법인,동대문구
11230,동대문구,답십리동,492-4,답십리한화오벨리스크,27.64,2025,12,10,12700,6,2004,None,None,중개거래,서울 동대문구,개인,개인,동대문구
11230,동대문구,전농동,620-47,청량리역 롯데캐슬 Sky-L65,27.079,2025,12,18,40950,30,2023,None,None,직거래,None,법인,개인,동대문구
11230,동대문구,전농동,620-47,청량리역 롯데캐슬 Sky-L65,27.079,2025,12,18,40950,31,2023,None,None,직거래,None,법인,개인,동대문구
11230,동대문구,전농동,620-47,청량리역 롯데캐슬 Sky-L65,24.06,2025,12,21,35595,33,2023,None,None,직거래,None,법인,개인,동대문구
11230,동대문구,전농동,620-47,청량리역 롯데캐슬 Sky-L65,24.06,2025,12,20,35595,33,2023,None,None,직거래,None,법인,개인,동대문구
11230,동대문구,전농동,620-47,청량리역 롯데캐슬 Sky-L65,24.06,2025,12,20,35595,33,2023,None,None,직거래,None,법인,개인,동대문구
11230,동대문구,용두동,104-3,동대문 푸르지오시티,23.47,2025,12,23,18340,22,,None,None,중개거래,서울 동대문구,개인,개인,동대문구
11230,동대문구,답십리동,492-4,답십리한화오벨리스크,31.93,2025,12,2,14800,15,2004,None,None,중개거래,서울 동대문구,개인,개인,동대문구
11230,동대문구,장안동,374-1,장안현대벤처빌,43.42,2025,12,29,19000,11,2004,O,25.12.29,중개거래,서울 동대문구,개인,개인,동대문구
11230,동대문구,장안동,374-1,장안현대벤처빌,43.42,2025,12,29,19000,11,2004,None,None,중개거래,"서울 동대문구, 서울 중랑구",개인,개인,동대문구
11230,동대문구,신설동,100-22,(100-22),31.82,2025,12,11,12500,7,1992,None,None,중개거래,서울 동대문구,개인,개인,동대문구
11230,동대문구,신설동,100-26,포레스트힐시티,18.57,2025,12,24,15000,14,2018,O,26.02.27,중개거래,대전 유성구,개인,개인,동대문구
11230,동대문구,용두동,100-5,동대문 베네스트,44.59,2025,12,23,43000,13,2020,O,26.02.23,중개거래,서울 동대문구,개인,개인,동대문구
11230,동대문구,용두동,100-1,랜드마크타워1,28.9,2025,12,18,14500,4,2004,None,None,직거래,None,개인,개인,동대문구
11230,동대문구,답십리동,497-23,청계 푸르지오시티,20.62,2025,12,23,12500,4,2015,None,None,중개거래,서울 동대문구,개인,개인,동대문구
11230,동대문구,용두동,104-3,동대문 푸르지오시티,23.47,2025,12,16,17400,6,,None,None,중개거래,서울 동대문구,개인,개인,동대문구
11230,동대문구,이문동,255-182,이문동오피스텔,23.52,2025,12,23,10500,10,2006,O,25.12.30,직거래,None,개인,개인,동대문구
11230,동대문구,전농동,620-6,청량리역 렉스프라임,18.44,2025,12,22,24000,19,2023,None,None,중개거래,서울 동대문구,개인,개인,동대문구
11230,동대문구,답십리동,492-4,답십리한화오벨리스크,31.93,2025,12,20,16400,7,2004,None,None,중개거래,서울 동대문구,개인,개인,동대문구
11230,동대문구,용두동,255-71,청계 다우아트리체,16.99,2025,12,22,18000,3,2019,None,None,직거래,None,개인,개인,동대문구
11230,동대문구,답십리동,530-17,한성아펠시티,29.93,2025,12,17,27000,8,2019,None,None,중개거래,"서울 동대문구, 서울 송파구",개인,개인,동대문구
11230,동대문구,용두동,788,한방천하-용두동 포스빌,39.02,2025,12,3,20000,9,2006,None,None,중개거래,서울 동대문구,개인,개인,동대문구
11230,동대문구,용두동,787,동의보감타워,68.4,2025,12,9,34000,18,2005,O,26.01.13,중개거래,서울 동대문구,개인,개인,동대문구
11230,동대문구,답십리동,530-17,한성아펠시티,22.14,2025,12,17,17500,13,2019,None,None,직거래,None,개인,개인,동대문구
11230,동대문구,휘경동,258,리브인,29.74,2025,12,17,26250,4,2022,None,None,중개거래,서울 동대문구,개인,개인,동대문구
11230,동대문구,답십리동,497-23,청계 푸르지오시티,39.71,2025,12,10,33800,6,2015,None,None,중개거래,"서울 동대문구, 서울 성동구",개인,개인,동대문구
11230,동대문구,장안동,366-7,힐스테이트 장안 센트럴,57.3712,2025,12,12,49800,4,2024,None,None,중개거래,"서울 마포구, 서울 중구",개인,개인,동대문구
11230,동대문구,장안동,374-1,장안현대벤처빌,43.42,2025,12,15,18000,21,2004,None,None,직거래,None,개인,개인,동대문구
11230,동대문구,장안동,373-3,현대썬앤빌601,21.03,2025,12,13,10450,14,2015,None,None,중개거래,서울 동대문구,개인,개인,동대문구
11230,동대문구,이문동,325-20,민족통일 대통령 리빙텔,22.14,2025,12,13,13500,6,2004,None,None,중개거래,서울 동대문구,개인,개인,동대문구
11230,동대문구,장안동,431-7,장안 루아르 오피스텔,21.5,2025,12,14,9800,12,2012,None,None,중개거래,서울 동대문구,개인,개인,동대문구
11230,동대문구,전농동,620-20,청량리 창보리버리치Ⅲ,18.6202,2025,12,11,21000,5,2022,None,None,중개거래,서울 관악구,개인,개인,동대문구
11230,동대문구,전농동,620-47,청량리역 롯데캐슬 Sky-L65,24.307,2025,12,11,26500,39,2023,None,None,중개거래,서울 동대문구,개인,개인,동대문구
11230,동대문구,장안동,373-3,현대썬앤빌601,21.03,2025,12,4,10500,7,2015,None,None,중개거래,서울 동대문구,개인,개인,동대문구
11230,동대문구,용두동,138-41,두산베어스타워,31.91,2025,12,2,12500,5,1998,None,None,중개거래,서울 동대문구,개인,개인,동대문구
11230,동대문구,답십리동,492-4,답십리한화오벨리스크,31.93,2025,12,8,15100,6,2004,None,None,중개거래,서울 동대문구,개인,개인,동대문구
11230,동대문구,신설동,91-262,브릿지하임,14.905,2025,12,5,22000,8,2022,None,None,중개거래,서울 동대문구,개인,개인,동대문구
11230,동대문구,장안동,373-3,현대썬앤빌601,21.03,2025,12,4,10500,7,2015,O,25.12.10,중개거래,서울 동대문구,개인,개인,동대문구
11230,동대문구,장안동,382-5,태솔아파트1차,66.78,2025,12,3,35000,7,2016,None,None,중개거래,서울 동대문구,개인,개인,동대문구
11230,동대문구,장안동,373-3,현대썬앤빌601,21.03,2025,12,2,10500,13,2015,None,None,중개거래,서울 동대문구,개인,개인,동대문구
11230,동대문구,용두동,788,한방천하-용두동 포스빌,39.02,2025,12,3,20000,9,2006,O,25.12.19,중개거래,서울 동대문구,개인,개인,동대문구
11230,동대문구,장안동,373-3,현대썬앤빌601,21.03,2025,12,2,10500,13,2015,None,None,중개거래,서울 동대문구,개인,개인,동대문구
11230,동대문구,장안동,381-1,우민에뜨와르오피스텔,36.62,2025,12,3,13900,4,2009,None,None,중개거래,서울 동대문구,개인,개인,동대문구
11230,동대문구,답십리동,497-9,젠트리움,16.2,2025,12,2,13000,10,2020,None,None,중개거래,서울 동대문구,개인,개인,동대문구
11230,동대문구,용두동,255-58,창보리버리치,20.46,2025,12,1,18000,13,2019,None,None,중개거래,서울 동대문구,개인,개인,동대문구
